SUBJECT_RACE,REASON_FOR_FORCE,OFFICER_RACE
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Maintaining Control,UNDEFINED
Black,Maintaining Control,UNDEFINED
Black,Maintaining Control,UNDEFINED
Black,Maintaining Control,UNDEFINED
Black,Maintaining Control,UNDEFINED
Black,Maintaining Control,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Resisting Arrest,UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
Black,Assaulting Officer(s),UNDEFINED
