SUBJECT_RACE,REASON_FOR_FORCE,OFFICER_RACE
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Assaulting Officer(s),Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Other / Non-Compliant,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
White,Resisting Arrest,Black
Asian,Resisting Arrest,Hispanic
Asian,Resisting Arrest,Hispanic
Black,Assaulting Citizen(s),Hispanic
Black,Assaulting Citizen(s),Hispanic
Black,Assaulting Citizen(s),Hispanic
Black,Assaulting Citizen(s),Hispanic
Black,Assaulting Citizen(s),Hispanic
Black,Assaulting Citizen(s),Hispanic
Black,Assaulting Citizen(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Assaulting Officer(s),Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Other / Non-Compliant,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Black,Resisting Arrest,Hispanic
Hispanic,Assaulting Citizen(s),Hispanic
Hispanic,Assaulting Citizen(s),Hispanic
Hispanic,Assaulting Officer(s),Hispanic
Hispanic,Assaulting Officer(s),Hispanic
Hispanic,Assaulting Officer(s),Hispanic
Hispanic,Assaulting Officer(s),Hispanic
Hispanic,Assaulting Officer(s),Hispanic
Hispanic,Other / Non-Compliant,Hispanic
Hispanic,Other / Non-Compliant,Hispanic
Hispanic,Other / Non-Compliant,Hispanic
Hispanic,Other / Non-Compliant,Hispanic
Hispanic,Resisting Arrest,Hispanic
